Gene,avg_log2FC
RP11-27N21.3,5.82693370030659
PARD3-AS1,5.20233920930009
KLK7,6.05592984383174
RP11-542G1.1,5.20233920930009
LINC00359,4.9959066552575
SRRM1,1.93204907830334
NAA10,0.59050066539089
RABL6,1.4934621827522
TOMM22,3.1413890107185
HSPBP1,0.830661973586489
EFHD2,1.86981380317309
SERPINB5,1.89859903840376
QSOX1,1.94334109761022
MZT2B,1.79381110682205
EPB41L4B,3.13790863988911
PPP1R14B,2.01524934548517
SRA1,1.24143060218086
TLK1,3.55549897719096
PITPNA-AS1,4.28937481429297
STIP1,4.19859724222074
MLEC,1.99008963903209
CETN2,1.484212919354
LBR,1.67531500706836
PARP9,2.84685620975732
TBL1XR1,1.74224761095145
CCDC6,2.96870035033404
DPCD,3.59917641400719
TAF10,1.14804541127966
CLSTN1,2.05817222535395
SNAPIN,1.21388209377644
ITGA6,1.76408113335164
PPP2R5C,2.00488936963915
TUFT1,3.04212566596508
ATF6,2.95830882695818
C1orf53,3.24400157640582
SSSCA1,2.7523402773308
GOLT1B,2.16944984406481
TDG,3.40751614333199
USF2,3.82746751177377
PTMS,1.83150595673348
ELP5,1.33271511125743
SEC61G,2.63769607906454
CSTF2,2.30360336054976
EEF1G,2.46061095904726
NGRN,2.8876022852784
DDX52,2.51182657060365
TPBG,1.96949029377402
NOL7,1.00145644138571
ARPC4,0.692307121525764
EIF3M,1.24109001903354
ANKRD22,4.76676520497475
RCOR1,6.66044128115797
PIGK,1.58348266273224
USP33,1.68765015352602
PRPS2,2.55562008695435
CTR9,2.56468563030699
ABHD2,2.65785908641897
NDUFS8,1.36052672040028
TSPAN8,2.09113735713057
HPRT1,1.0224815537803
MRPS12,1.44775850390006
ZMPSTE24,2.00139179795151
WAPAL,0.686792465834836
SESN2,2.47610374017528
COPS4,1.53349396158814
BCLAF1,1.33744699026698
GMFB,0.936676370320678
SPG7,2.1341338738516
AVL9,5.95327388254788
STEAP2,4.86789568136964
UBE2H,4.40879033999679
GABPA,4.4013560511257
UQCRB,1.7389803584981
PSMD1,1.90553525213318
SMIM4,1.86144075323717
C14orf142,0.965145241014263
LYSMD2,1.766628126494
PYCR1,2.32848374300726
PMAIP1,0.595876982550271
UBE2G2,2.47330177689104
CAPZA1,1.78271375533979
EXOSC3,0.889494299846882
C1orf174,2.06677681536593
KIF1B,4.46894401200625
PGM2,3.07166908224164
UBLCP1,6.6832189981711
PAK1IP1,1.65833876216292
AZGP1,3.87976210799998
CHRAC1,4.1149361801458
NFIB,3.46366602889929
MED17,4.44233414385488
PUS3,4.6388430648788
CKAP4,3.43216238738583
UNG,3.6587941953029
RNASEK,6.39896231199587
SEH1L,5.59850196414138
NPEPL1,3.88885986446962
FUZ,3.9361354316327
USP25,4.25229345418399
EIF3J,1.6432880727913
DNAJA2,2.59031954856731
FAM213B,0.453843257352015
ENSA,1.94836993593194
POLR2E,2.20830388626644
ZG16B,2.64108281954633
DNAJC11,3.7897961590072
SRBD1,2.57876930949098
PNPT1,3.24095176044519
PLEKHA3,3.92359919631616
SH3BP4,3.88386542727253
DTX3L,3.88791213813734
OSBPL11,3.03228388458976
POM121,4.02352031614514
PEX1,3.5778562624452
TBXAS1,3.57120749805928
KIAA1147,3.84424361469403
C7orf13,3.80887891837568
CTPS2,4.09054437005564
OGT,3.88948516177673
ZCCHC6,3.82243234509933
PDZD8,3.81703556981652
DEAF1,2.68762975343392
C1RL,3.38562797447503
ZDHHC20,4.12453324879629
JMJD8,3.04531508410999
RBL2,3.76114181921104
ANKFY1,3.45645892956751
CSE1L,2.986615045359
C19orf77,3.79472269960641
PHLDB3,3.52770429848169
KIAA1671,2.90812415931461
ZC3H7B,2.49619316152011
MCL1,1.2581589009715
CCT6A,1.93136283258756
RNF223,3.2659281720418
PUM1,3.3189759141566
RP1-39G22.7,1.49340033010312
FPGT,3.43544737320886
POLR3C,1.97361493771872
TARS2,1.81785966250262
FLAD1,2.57813025762739
KCTD3,3.20651183349668
FAM98A,3.42954114445771
SP140L,2.22552380539533
PVRL3,1.14841814247404
POGLUT1,2.03326929853115
SEC22A,2.86547129249107
TIPARP,1.42268266339025
B3GNT5,3.08003483243007
ATP13A3,3.10499145064912
C4orf29,2.4066855083631
CDC23,0.711776245450183
MZB1,0.299701781174275
ATAT1,1.91478127968213
PSORS1C1,3.27397623487453
GSTA4,3.33270399817204
ZNF451,1.20645937047374
MRAP2,0.744462061399883
TFB1M,2.8396977302077
FAM221A,2.72743102805285
AC009403.2,3.2753922369432
CASK,2.39353287224901
FAM199X,2.1268712713774
CXorf40A,2.74021573262698
PINX1,2.92099993599796
MTUS1,2.17494362296606
PCM1,1.01074494778855
UTP23,3.06830584664557
ERMP1,2.40137897133379
KIAA2026,3.7421704020832
TBC1D2,2.65848152421482
SGMS1,3.66031045649978
SRGN,0.909815374116381
NPM3,2.29409544551599
CD81,3.10623097182904
SETD8,2.19778931549238
MTMR6,1.40330304732378
RDH11,1.95064840612153
AL928768.3,1.70254174268192
TLN2,1.88730299837711
ESRP2,3.57342827009982
CENPN,2.71619346547086
EPN3,2.51007602650694
SOX9,3.32132861215476
SMAD7,1.96815513842249
RP11-800A18.4,1.64791822781856
TOMM34,2.68661604635596
ATF5,2.23789146520697
SLC5A1,3.41007125769041
ECI1,2.20282096371529
FABP2,3.18984856589362
C14orf2,2.37723490381497
DDX46,3.36651886507701
SUB1,2.18640542770598
PTP4A2,1.24584707213227
PRKACB,1.36483685194078
NPEPPS,1.87620186291497
SLC35B1,1.47443916930043
AP3D1,1.38351205843973
LSM6,1.04019657426058
COPB2,2.46074683014834
TSSC1,2.0577700253312
BRI3BP,0.43500681822144
HMOX2,1.88075240892709
TRMT10C,2.65740951923401
PTGES3,1.92501084281012
MRPL20,0.829608376023206
MYEOV2,2.36308487960171
SDF2L1,2.26033742362898
IL18,1.36989058024292
PLCB3,3.33707566848069
HEPH,1.45569881404025
MT-ND3,1.99484998370215
DDIT4,0.539955820693639
RARS,2.22998595214575
EBPL,2.46402168196967
STT3B,0.905016433875626
PAFAH1B2,1.54324990489857
ARCN1,1.99796615736994
MBD2,2.68738597253716
PSMA4,2.17983723654682
SREBF2,1.79268173344259
PSMD6,1.10164758665108
DHCR24,2.11049842471117
INPP1,2.91663778894943
AKT1S1,2.80671371504246
TMEM126A,0.815947852268411
HSPE1,2.39287426728789
GPX2,3.20844020865847
SRSF2,2.12766759612056
GLRX5,1.85353284678994
MLLT4,2.39043922437427
COPB1,2.02829365516012
ARF6,2.33491662430921
TSSC4,0.736864423510729
GALNT2,2.64564203513176
AKIP1,1.98375634578153
ARRB1,2.54099486620956
SKA2,2.13414372827866
PPA1,1.99618556619381
DBI,1.89759753228218
PRKAR2A,2.1486985061616
C6orf62,2.66392712840253
YWHAG,1.37616025160156
PPFIBP2,1.89280481050316
TBRG1,1.19175510775429
ARHGDIB,2.42438959574174
FAM60A,-0.116067656027914
LSMD1,2.70500684476095
NFYC,1.39245670907756
PAK2,1.08008700420599
UBL4A,2.32916099906533
PLEK2,2.55011936119658
PSMD2,1.1920529575996
SEC61A1,1.90123536701106
RBBP7,0.83710806173296
AMD1,1.46472291376168
FLYWCH2,1.64130725568299
AKIRIN2,2.11825959224787
INIP,1.46897887903855
TXN,2.03667895417732
EIF5B,0.768795672033572
MRPL2,1.18951283343811
MTX2,2.21521834005041
ADSS,0.514432130088066
C2orf72,0.68138326862076
GGH,1.94779209383593
LIMK2,1.26565416873653
NQO1,2.79344694954305
POLDIP2,1.03309283748736
MT2A,-3.1188598698738
GBP3,1.44792086236093
PSEN1,1.78908079608599
TRABD,1.70402121544976
IFI27L2,1.46067100098754
MAP3K13,0.398451285663361
GRB2,1.54418951066972
COX7C,1.18613050117456
COQ4,1.24047861380972
NET1,1.49591637944372
GSTT1,0.890332407847565
CDC42EP5,1.86611011181774
C1orf122,1.32689505014725
EIF4G1,1.74313165018152
SSB,1.25563412089625
GLUL,1.17889248216376
MINK1,1.62144784237418
RUVBL2,0.987708301919342
MRPL52,2.01451110748332
CD2AP,4.85734591625352
SVIP,1.55029602807927
ITGB1,0.726171350520844
IDH2,2.27903780753624
ASL,1.23416039414439
NDUFS6,1.85074715039739
HNRNPR,1.37712092466904
LYPD8,-3.70251577185904
C11orf73,1.46424734483211
ESRP1,1.65507331466113
GOSR1,4.77495234874475
S100A11,2.29756979121024
CASP1,1.70447849161665
ATOX1,0.618693814231186
ARF4,1.76942425489871
UBE2Z,2.75706393033078
GALNT10,4.43934940914845
AKR7A3,1.61805942766121
CHCHD1,1.45405326462201
MRPL46,1.22484266096418
SLC25A33,2.01477969202558
SUMF2,3.09222379548399
ZNF830,4.53812879936277
AP1B1,1.6158272278916
C1orf123,1.69627048737633
NENF,1.33189115136005
RSL24D1,2.40136696391306
TMEM147,1.0714963339518
HSP90B1,1.65268697118295
WTAP,1.49733195295427
NUTF2,1.72378340663984
EIF1AY,1.62115222602794
TROVE2,1.98899010899802
CIAO1,2.73217218018791
QDPR,2.75785953258366
SOS1,4.45439439270388
MAPK13,0.757748340563262
GSDMD,1.77181836807431
RNF149,1.45738352239062
C2orf82,1.312771355824
C1GALT1C1,1.77107286974316
POLR2G,1.61998527814649
MYCBP,2.95298030511743
MRPL35,2.36979553488981
AGPAT9,2.46361568371073
ESF1,1.99649586000698
MIER1,1.14386370184722
MRPS23,1.01491390659368
GPS1,1.3486666118962
APMAP,1.31863700973194
CTSC,1.29212312632163
COG2,2.77248294166706
SLC12A2,3.16048216072407
DCBLD1,3.24716133655263
SEC16A,2.63250844176524
ZMYM5,4.32694030963867
RAB27A,3.55405716374222
RCCD1,4.58011807948833
CECR5,6.34202751922395
SYPL1,0.997749418730506
MRPL21,1.86644678978928
PRDX4,3.23915001213784
TM9SF3,1.32683528186218
AGR2,2.23905000087553
BCL2L15,1.53420209468084
IVNS1ABP,2.18636810311398
VAMP5,2.4891361534208
USO1,0.689697465306354
RPS6KA3,2.18931459852367
EMC8,2.3495311515255
PWP2,1.81855704991757
CCT2,1.52549201687381
LZIC,3.76923362558512
RNF19B,2.9702305382931
GPSM2,3.20929532037412
ZNF281,3.11637477216426
AIDA,0.938042099887446
SCRN3,2.9136535302644
MINA,2.07006098157373
PILRB,1.86923223298671
FBXW2,3.39602676475953
ETV6,3.60225311289109
PUS7L,3.39381761958422
CDK4,3.50155474168593
INTS6,3.68355784631726
EFTUD1,3.04275874971023
LONP2,2.40138030682641
IMPACT,3.20838677484235
SUGP1,2.47674119163512
HOXB13,2.65568129936284
HIBADH,1.18038083416477
SRPK1,1.79637683320744
RMDN1,1.50482176831573
BCCIP,1.16858823185561
MMAB,2.34698846248636
UPF3A,0.827042101886164
SMEK1,1.67098975238747
ST3GAL4,0.579572060060782
HSP90AB1,1.30945842163074
DPM3,1.10778758562051
G3BP1,1.61194858255926
CDC42,1.21453705852731
RPP14,0.620880107812405
AFF4,0.722708515721751
MAGOHB,1.72292514180033
DYRK2,1.55630254394589
PWP1,2.05567271040172
CLPX,0.174172367035049
EPB41,2.40426408047242
DBT,2.64304857670532
SFT2D2,2.78317648680237
HAAO,2.78569164959784
TRIP12,1.90028974356613
SDAD1,2.61248801586468
SEC24B,2.52269325254143
FASTKD3,1.61131083392787
TRAPPC13,2.80717987851089
RAD50,2.34961524805382
C6orf106,3.16777829550587
CFTR,2.81168704275261
ERLIN2,1.08331997678106
APTX,2.76892145350359
ZMYND11,2.63821142853055
HK1,2.84498776125652
SLC35F2,1.86799026748833
R3HDM2,2.05538029798328
ZCCHC8,3.32745899242268
EFNB2,2.71387017947107
TTC5,2.74562968485086
VRK1,0.264798493424486
ATF7IP2,2.67376255436883
POLR2A,2.34171542432044
ASXL1,2.93155542857574
RBM12,2.88611105860543
DPP9,1.35186398585097
MARCH2,1.88026760381376
ASPSCR1,0.630865926770615
GPI,0.876512827845283
CAST,0.570238036763899
SEPT11,2.10694885452177
MRPL41,1.60816637408165
EPHA10,1.50864235559095
TRIM44,1.15268877772008
SRSF6,1.42920256410151
MRPS18B,2.04386406034566
FAM132A,1.18131611502621
ACAP3,2.06282726217245
YRDC,2.95576116484231
B4GALT3,2.64718431540447
UBE2T,3.24278989950979
GEMIN6,2.58909127560392
PPIL3,0.702099843277513
MLPH,1.58408547211093
KIAA1143,1.64718160404833
PTPLB,3.22059540926141
FAIM,1.1086223823108
TSC22D2,1.53622846069217
RP11-44F21.5,2.39645110582752
ANAPC10,1.86696505151322
DCP2,1.86978655263755
PGM3,1.29515383118239
VKORC1L1,1.96849048498009
CALU,1.39619251113671
TRAPPC2,1.33303342587867
TNFRSF10B,2.80217172647097
NSMAF,0.494407797647819
OXR1,1.41270148311849
ACO1,1.71703743039303
RABEPK,2.67579028435398
TOR1B,0.78137705051068
MLLT10,1.05003296146635
PPP3CB,2.91180636430997
SEC23IP,1.8544666979671
ALG8,1.49459572050418
STYK1,1.2417213973224
SPATS2,1.5465057836073
PIP4K2C,1.30792352353399
TBC1D15,2.18660291717841
FBXO21,0.583642680023897
AC084018.1,2.99415383489542
GJB2,2.14887280666723
PDS5B,1.45878770339624
RB1,1.72627283751517
STXBP6,1.46277408051567
RNF40,2.53815659126
TERF2,1.33608954296184
SNORA76,-0.358809432592246
RAB31,2.55597356186655
SNAPC2,1.8304432968042
MIR24-2,1.7494736479713
NUDT19,2.36297863777466
ERF,2.84174355629152
C21orf119,1.6216993013741
NRG4,0.777687986523341
CRELD2,2.66340931882598
ANXA5,1.45151921425067
SH3D19,1.80960980132825
FAM122B,1.43888450597047
RBM18,0.55122881937971
GAS6,0.420648232678813
DEGS2,1.12613058566619
KPNB1,1.58641817480005
CYB5B,0.664306967880858
PARK7,0.970016508296086
MED11,0.869410382119552
PPIB,1.6336110776113
ARL5A,1.67185759249271
MT1H,-7.17690455674577
MTCH2,1.31980374459499
CEACAM3,4.49523415048012
ACSS2,1.68385346395993
ERI3,4.41995636708849
DAP,1.08020539021523
DCTN2,1.16345654563837
BCL10,2.1684640341749
SDC1,1.87655991024771
NFKBIZ,1.50548331785979
SNRPA,1.64512456018631
MPC1,0.45892308466991
SFPQ,0.697969644732593
RPL22L1,1.13696731752221
ITM2C,-1.95302989728116
RAB40C,2.72883613371658
SAFB2,1.54361177802006
RING1,0.159623785595986
MYO1A,1.19114620643383
ATP5G1,1.64719896520394
SLC35D1,1.67761469790371
ANXA7,1.48721650047475
SUMF1,1.85518728400678
FAM211A,2.14155646934926
TXNDC9,1.18998825589618
UNC93B1,0.860947782062
APRT,1.80834619559673
ZC3H15,0.555188121630451
NUDT16,3.09392385824512
MT1M,-5.14242224100679
DERL2,1.25007792396806
TPGS2,1.59623783653971
DDA1,0.511566202450958
C5orf15,1.00122177601259
ARL1,1.23554451058332
MGST3,1.22528696587238
TFF1,1.69926846722458
SREBF1,2.40816605851176
PDIA4,1.30151925165979
RPL37,1.19043216996408
RPL35,1.22688477188539
SLPI,1.52604651294322
CA4,-2.31169671998161
PPP1R16A,0.766417172214315
CCT8,2.43452034625323
IGFBP2,1.65121408867511
LIMA1,0.911279127232817
ARV1,1.48593575695177
SOD1,1.61860515952289
TINAGL1,0.697804774033807
EFCAB4A,0.691781352098286
FBLIM1,2.54607627736308
TMEM248,1.32909758944013
ACTR10,1.49976784049431
YWHAZ,1.47075221976453
PCCB,1.53949533897222
TBC1D7,1.56417216821926
CENPW,1.81702387738118
IFT43,1.56630829854265
SOCS6,1.91176311353213
OTOP2,-3.88411827431483
RAB18,0.446631985722435
PSMA5,1.76820161522976
ALG13,0.801703903482538
GSPT1,0.140592563998761
STARD7,0.470390548618821
NSUN2,1.02004513814393
HIST1H4C,1.72260149566638
GMPR2,1.16456569293933
RNF213,1.90713707822355
ADRM1,1.73102274128229
GNL3,3.17443736557839
RCN1,1.35713151893105
MGST2,0.937126566089479
NHP2L1,0.860346159833923
SHARPIN,0.719984711288291
MRFAP1L1,1.50154042468717
DHX29,1.99911074433787
TUBA1C,1.29558556973298
CKMT1B,1.21166042828621
MRPL36,1.49905185364495
KRT19,1.29117163174445
CAP1,1.57573025618151
PSMC3,1.73617382101113
MFN1,1.64258165691824
RWDD4,1.58214836137778
MARK3,0.882775402587328
SPOP,0.8439822625399
CREG1,1.3148273963759
COX7B,1.63139840154004
OLA1,0.856407585080693
YWHAE,1.18553727570083
SRP9,1.28313650912682
NAA20,0.475256976548454
HDDC2,1.19044737698274
AGTRAP,1.49298874044642
TMEM69,0.170904346751631
PRKRA,0.845118310217712
C7orf55-LUC7L2,1.17961557370583
ATP8B1,1.303493183728
LSM3,1.36044593571714
TSPAN13,1.36212456115448
TIMM8B,1.60974356827926
ADPRHL2,1.31830737482184
NUCB2,1.87611571452032
ACVRL1,1.58690396776955
ERO1L,1.08958202897292
CDC34,1.28445259022477
POMP,1.4998644524636
RPS29,0.937731105378978
POLR3K,0.765274443075604
S100A6,0.814281128910193
TOMM20,1.19186556453768
FAM83H,4.50513942287514
PLEKHB2,1.3393358107104
ISOC2,0.887183314124614
MRPL3,2.1514232419968
ATP6V1B2,1.90300833518206
NME1,2.09035182937918
HEBP2,0.863415957532128
VCP,1.46441394416703
ABHD14B,0.794150442693305
IMPDH2,1.3400677151556
EIF3A,0.881473073462848
CRK,1.07903693755046
MT1E,-2.49665970862639
RP11-357H14.17,1.58241000828001
PDSS1,3.83757550088888
SRI,-2.36367612074925
ZFAND5,0.841068095866303
C12orf75,1.49676971126192
SNRNP25,2.05339994816451
MRPL13,1.40122450055398
GDE1,1.18829368582829
JUP,0.588761397149114
HGS,2.2284419472816
TPM4,1.27319064235629
LSM7,2.01032035204637
CALML4,0.172397564793265
PARP12,2.16161842936807
SNRPC,1.0893614282693
KIAA0907,5.14549127760812
ERAP1,3.36718716623981
SMPD2,4.74591267249331
COBL,3.42652273734402
PTAR1,3.82462149847978
EMC4,2.04206318726439
NGDN,3.52061426669884
HSPB1,-2.04489687558969
TCF7L2,0.39608664589317
LETMD1,0.898642591057825
TIMM50,0.823123261749879
MRPL37,1.25767824855654
DDX3X,1.79346790287042
SLC3A2,1.20156079086681
TMED7,0.59475362748429
AHCYL1,2.14664218157981
PDXK,1.50094517480873
REV1,3.29214437514214
NUP35,5.6934840247839
GYG1,2.67565714911408
ABCF3,3.3770860251836
FOXN3,3.52826782334431
NDUFAF1,5.7070302188804
TAF15,4.49306757251797
WDR83,3.15881876076698
RP4-601K24.1,2.03526555302728
SNHG8,2.29374408443509
NHP2,2.29914909640772
BZW1,2.00110100962376
SLC39A1,-0.142964053033475
STK16,1.45918916810637
TRUB2,3.66421126333474
FARSA,2.22389293335556
WDR61,0.63827035291375
ADH5,0.497101390557777
GPN2,2.81698617530113
COA7,2.64596646846678
STAT1,3.37764072541051
METAP1,2.80625991145383
GALNT11,2.40430882049789
RRS1,3.09702652813136
MYOF,2.87677040520839
GLB1L2,2.62547474692132
CD27-AS1,2.82495116638731
IPO5,2.92328897614844
SEC14L1,3.22259952229783
DNAJC5,2.82694929084955
PPIL2,3.0697802052651
C14orf166,0.803050396337959
ENDOD1,0.945968298523316
ANAPC5,1.75929148555071
CDK11B,1.2539072305875
RP11-345J4.5,1.42181843278363
UQCR10,1.19758884947144
UBE2N,0.859966889715146
WDR77,2.12612541394115
FAM63A,2.72823719793866
CRIM1,2.68641549859757
CASP8,2.38211259866338
FRK,2.08789464922075
PRKAG2,2.666599539119
UBE3C,2.67527809515858
ACOT9,2.61274580597722
GLA,2.30224867839103
DKC1,2.7772705938216
ALG2,2.50989961677112
PTRH1,2.82821007716372
GPN3,2.68734257075319
CGRRF1,2.48765541189115
COQ6,2.44361683643802
SNHG9,2.1940868699165
TIMM21,2.42078220528228
DOHH,3.07594051242762
SEC61B,1.26782656771318
ASS1,1.70867930559529
PPDPF,-1.46735264670549
EMC2,2.07139466773753
ATF1,1.45323663284448
R3HDM4,2.22525289658583
HNRNPU,2.48398335890644
RPSA,1.32532791725822
DLD,1.17062051082474
HSBP1,1.5753143532369
HM13,0.980982100870365
C7orf73,0.675477341737011
CFLAR,1.57530568008914
KIF9,1.70284440733815
PPID,1.18310971766838
ADAM9,1.69937083822315
TJP2,0.908416087788033
UBE2D1,1.55028717531758
CCAR1,1.60996697444331
WIPF2,1.77929780587802
SMAD2,1.30104858425384
PABPC4,2.45958729095771
RNPC3,2.22170720585727
FAM110C,1.62376966244298
WDFY1,1.59805693396952
GIGYF2,2.00509901802755
WDR41,2.22272889859275
POLR1C,2.02113025004975
SLC17A5,1.91471867503244
PTK2,0.328437673152292
SVIL,2.74646368083133
FFAR4,2.11378642222687
ZC3H13,1.7138966402897
DAAM1,0.60434670537758
NFATC2IP,1.65495927340767
YTHDF1,2.71410239344799
MED16,2.96604215740976
SGTA,0.547546288849478
NIPSNAP1,1.09726840342782
MRPL55,0.876287733323986
ZNHIT3,1.07100051483598
ARL6IP5,1.03192760469162
HK2,1.84087722704756
CTD-2228K2.5,1.70510327811037
METRNL,1.2626496774086
YIF1A,1.62256689445249
MRPS26,-0.202041173821572
LRRC47,1.78851173233875
PPP1R8,1.98859274839981
OMA1,1.75839188752029
PIGM,1.22333986075221
METTL13,1.11867198677232
DEGS1,0.635936013833679
SUPT7L,2.25516706987497
SLC4A1AP,0.992759701062925
EIF2AK2,1.62832858017246
LIMS1,1.00424808807841
FAM168B,0.903320523296292
TMEM129,1.27487562979856
ZFR,1.82762637450809
CCDC125,0.799490158447989
LYSMD3,1.58645176903991
AC005355.2,1.63754661845645
ZSCAN16-AS1,2.14875075937637
SLC35B2,1.80642227175554
CDC40,2.18953473673725
PSMG3-AS1,1.11961560458223
CCZ1,1.84785705155376
PRKRIP1,2.52911668306194
CCDC22,0.958671980921262
JPX,1.51140417505456
TMEM185A,1.40381603347724
SLC10A3,1.73197530962724
PHF20L1,1.20956236275092
KIAA1279,1.96686681395237
MINPP1,2.01397680860508
METTL10,-0.310732762418061
TMEM41B,1.78111826072672
TMEM218,0.887336019692744
USP5,1.70287700104223
TMPO,0.258955619751279
DIS3,2.03613017374599
CCNB1IP1,1.57613013283181
NUBPL,0.947809822005324
ATP5S,0.471065510024749
NAA30,1.84350219302138
SEL1L,0.590863286772458
CDC42BPB,0.768358111090009
TSR1,1.83840989923132
CWC25,0.335745684213057
CBX1,1.4276827898245
TRIM25,2.25205518395537
TBCD,0.889883363043243
SH3GL1,2.17709292369018
BCL2L12,1.99769324005421
RCAN1,2.3899380244375
WDR4,1.59059973429129
MCM3AP,2.29234786210433
PA2G4,0.866629825613932
OSTC,1.43979020505011
MRPL47,1.30452927514474
SLC25A39,1.16284837049464
ADAM15,1.83946183895244
SLC38A2,1.0406500233605
COPZ1,0.56440165069671
CCNI,1.48772042701406
C19orf53,1.35816517752533
SLC2A1,1.35148170292185
GBA,1.73635833417943
PHF14,1.17060112077984
RBBP6,1.70292564726676
RNF138,1.15360466674273
LAD1,1.57384921708328
EIF1AX,0.953675251624839
FAR2,1.08785543843733
PSMD4,1.11298712248898
MT1X,-3.83799504741431
IDH3B,1.55453313109022
VDAC1,1.15243101397675
PSMA3,1.28926567003497
EIF2B4,0.848316514506518
PFN2,0.617780109419409
PPP1R35,1.14794949439837
ATP2A2,0.51890515261772
RBM38,0.742134515309686
GEMIN7,0.608990799773072
NDUFA1,1.29242261351812
AIMP1,2.39318871516117
PSMB5,0.960474277466691
C1orf35,0.27043431465814
MORN2,1.01442621344271
SMEK2,0.399017513627562
PTCD3,0.899375407139573
PCID2,0.67280910865599
ATXN10,1.04040158322125
MRPL28,1.31758789578142
RWDD1,1.28764476825489
PHACTR4,1.1899609022404
CHD1,-0.402264185356405
SEC63,1.47625914127053
ARAF,0.50279166244413
LACTB2,0.231445349205487
ZNF24,0.947844325628821
METTL5,0.773033354269844
CKB,-3.04816163977825
SRSF11,0.910745505970444
MGAT4B,1.39543584170682
CLTC,1.02414256205504
NDUFA8,1.45658926987721
MAP2K3,1.05280080174995
IFT20,1.2066313532798
ANKRD10,2.85194366360219
CBR1,0.401953447572399
PPIG,0.306943446778758
MYH9,0.965247458491156
MT-CO2,1.18639565980829
UXT,1.04078209998215
TSPAN6,-0.312727079493129
ECSIT,2.03148667791474
DCTPP1,0.564392054375163
TSFM,1.72329395535437
YY1,1.03611640570721
PKP3,0.465871859427442
UBE2J1,0.463696308811621
STUB1,0.74727147918365
SON,2.4126177945714
ITGB1BP1,1.17687519616364
B3GNT2,2.0333916486139
ORMDL2,1.6120661644016
XBP1,1.28661805714384
NDUFB1,1.46046475860073
KTN1,1.52785625810675
LAMTOR5,1.06435641800582
HSPB11,2.10645267235076
CALM2,1.12112721036523
UAP1,0.482646183947217
SNX17,0.676046092010331
CLINT1,1.93832929882857
DNAJB12,1.74419817549539
PHKB,1.7789338849556
MFSD11,1.58241820769757
CCNK,3.63885342227458
SNRPA1,1.28160569002196
SPR,0.532984761097287
DNAJB11,1.21450310303006
CSDE1,2.1937012813414
RAB13,0.967544440200794
SEC62,2.18575829498332
CLN5,1.75194062239727
FABP1,-1.50283040640928
EIF2S2,1.103729781834
CPSF6,0.619336365285082
HNRNPM,1.03712669638981
ARHGAP44,5.46081478968795
TXN2,0.900404243672047
EIF4H,0.679687976451935
CD59,1.14745338348276
ORC4,1.26807290817434
ATP10B,0.810157455208027
HNRNPUL1,0.876171031075832
SNRPD2,1.15319006044794
PDCD6IP,0.745286615891033
KHDRBS1,2.09302323798172
BID,1.22410484464272
GBAS,0.567664314669362
RARRES3,1.73872885248531
SNRPG,1.83177843942196
FAM49B,1.25403726031349
HOXA10,1.45693770589056
C9orf142,1.11100461424198
RNF34,0.458786471051977
RPS21,1.18001668021364
CAPNS1,1.20509855406405
MRPS18C,1.11247844059919
SP110,3.77042812400672
NARS,0.78868277881913
PSMD3,2.31368663349458
S100A16,1.20895549430759
TSPO,1.42173242580994
SLC25A38,0.472437915339195
SH3RF1,1.05919019633701
