Gene;p_val;avg_log2FC;pct.1;pct.2;p_val_adj
TAF13;1.16122431645773e-08;4.59910447816673;0.3;0.01;0.000271796163510095
ABCE1;1.16122431645773e-08;4.95538818971396;0.3;0.01;0.000271796163510095
ASRGL1;1.16122431645773e-08;4.97468900608883;0.3;0.01;0.000271796163510095
CRLF3;1.31079379692191e-08;6.80245573428409;0.3;0.01;0.000306804396107543
GNA13;1.31079379692191e-08;4.01335126947002;0.3;0.01;0.000306804396107543
APIP;1.367952345953e-08;3.00907267135543;0.5;0.042;0.000320182926093759
TSTA3;1.4336168770275e-08;2.27347453972621;0.6;0.063;0.000335552366237056
UBXN11;1.47901283292749e-08;2.30776441048437;0.3;0.01;0.000346177743675008
MCFD2;1.47901283292749e-08;3.3980592104363;0.3;0.01;0.000346177743675008
MECOM;1.47901283292749e-08;3.96052021802595;0.3;0.01;0.000346177743675008
TMX4;1.47901283292749e-08;1.51462886883932;0.3;0.01;0.000346177743675008
AGL;1.66812598056362e-08;4.08810340180683;0.3;0.01;0.000390441567010721
DPH5;1.66812598056362e-08;1.51847534658275;0.3;0.01;0.000390441567010721
SDCCAG8;1.66812598056362e-08;4.01933578733593;0.3;0.01;0.000390441567010721
HNRNPU-AS1;1.66812598056362e-08;3.6059122121962;0.3;0.01;0.000390441567010721
PRKAA1;1.66812598056362e-08;2.35973456079798;0.3;0.01;0.000390441567010721
DCTN4;1.66812598056362e-08;3.84008785204626;0.3;0.01;0.000390441567010721
LTV1;1.66812598056362e-08;2.66674983140695;0.3;0.01;0.000390441567010721
C1GALT1;1.66812598056362e-08;3.4717497579276;0.3;0.01;0.000390441567010721
ZC3HC1;1.66812598056362e-08;2.37349456227379;0.3;0.01;0.000390441567010721
CDKN3;1.66812598056362e-08;3.25611613753882;0.3;0.01;0.000390441567010721
TBC1D2B;1.66812598056362e-08;3.38419842021753;0.3;0.01;0.000390441567010721
SPAG9;1.66812598056362e-08;2.39667006770655;0.3;0.01;0.000390441567010721
GATA6;1.66812598056362e-08;2.87226423662461;0.3;0.01;0.000390441567010721
PMEPA1;1.66812598056362e-08;3.64529559531554;0.3;0.01;0.000390441567010721
TMSB4Y;1.66812598056362e-08;3.67983969742837;0.3;0.01;0.000390441567010721
IQGAP1;1.7192834929467e-08;3.19397399115013;0.5;0.042;0.000402415494359106
TFRC;1.85479104627332e-08;3.17276306140591;0.5;0.042;0.000434132392290733
EPRS;2.1576103465219e-08;1.94951064386248;0.5;0.042;0.000505010277706915
SRD5A3;2.20535778462516e-08;4.05892336574421;0.4;0.026;0.000516186043069365
PPP2CB;2.32650269557916e-08;1.97356541770764;0.5;0.042;0.000544541220927257
DDX24;2.57700608457531e-08;2.12050841430949;0.6;0.063;0.000603174044155696
CCND2;2.63749612640747e-08;4.14600432356232;0.4;0.026;0.000617332343346932
MRPL40;3.13960446309943e-08;1.53627527665578;0.5;0.042;0.000734855820633053
CAB39;3.13980589194114e-08;1.76452105293339;0.5;0.042;0.000734902967067743
XPNPEP1;3.15134040014618e-08;4.01120890148302;0.4;0.026;0.000737602734058215
CKLF;3.44344866097806e-08;3.40943798144847;0.4;0.026;0.000805973593588524
JOSD2;3.55410966298446e-08;2.0529710095999;0.6;0.063;0.000831874907718142
UHMK1;4.10850080583656e-08;3.36615200598495;0.4;0.026;0.000961635698614105
ELMOD3;4.10850080583656e-08;2.85119250049132;0.4;0.026;0.000961635698614105
SLC25A46;4.89738371649826e-08;2.73772409107318;0.4;0.026;0.00114628163268358
ACBD3;5.34504257552396e-08;2.20018442453275;0.4;0.026;0.00125106066522714
LIN7C;5.34504257552396e-08;2.25720385821682;0.4;0.026;0.00125106066522714
ARL2BP;5.34504257552396e-08;3.0454839781346;0.4;0.026;0.00125106066522714
HNRNPL;5.34504257552396e-08;2.19144719422235;0.4;0.026;0.00125106066522714
GNAQ;5.83224817631421e-08;2.98957574886352;0.4;0.026;0.0013650960081481
TIMM10;6.29022802875263e-08;2.04648256692206;0.6;0.063;0.00147229077240984
LYZ;7.02406110964814e-08;2.43826295768412;0.8;0.131;0.00164405174332424
SERPINA1;8.10808219279674e-08;3.86114428273875;0.5;0.047;0.001897777718046
NDUFAF2;8.69541884205367e-08;3.4593424832607;0.5;0.047;0.00203524973417108
PSMB4;9.71844794775222e-08;2.98383980022905;0.7;0.099;0.00227469992665088
GRPEL1;1.07152819038582e-07;3.16694019543443;0.5;0.047;0.00250801888241705
TMEM14A;1.07152819038582e-07;2.55667333143308;0.5;0.047;0.00250801888241705
XRN2;1.07152819038582e-07;1.56226581077283;0.5;0.047;0.00250801888241705
AGR3;1.24232543423025e-07;2.08967153167249;0.8;0.141;0.00290778691135933
SET;1.31859333172359e-07;1.83901633982384;0.5;0.047;0.00308629955223224
BUB3;1.40217285096712e-07;2.56168944311873;0.7;0.099;0.00328192577497364
TATDN1;1.41257672041237e-07;2.28610439046293;0.5;0.047;0.0033062770717972
PFDN4;1.62036387165016e-07;2.03364128304472;0.5;0.047;0.00379262367798436
RAB14;1.91319766284247e-07;1.97032434823926;0.7;0.099;0.00447803044964908
MRPS33;2.01427183328211e-07;1.75541312534945;0.7;0.099;0.00471460465298011
IFITM2;2.18046935981555e-07;2.75389684665549;0.7;0.11;0.00510360658358428
CHMP4A;2.47266908087457e-07;1.78654724466687;0.7;0.099;0.00578752925069503
CDYL;2.53492953643898e-07;4.90838474027968;0.3;0.016;0.00593325607298907
ID4;2.69307724697704e-07;2.35704410057645;0.4;0.031;0.00630341660427446
MPDU1;2.78211807771097e-07;1.51974814656678;0.6;0.073;0.0065118255726903
NUDT2;2.80372923259309e-07;4.23168576332015;0.3;0.016;0.00656240864180738
BMPR2;3.09995708008593e-07;2.5446554696353;0.3;0.016;0.00725575954164913
FERMT1;3.09995708008593e-07;4.02195607206757;0.3;0.016;0.00725575954164913
MPZL1;3.15163897898938e-07;3.40501342027084;0.4;0.031;0.00737672619422255
GALNT7;3.40833319126329e-07;2.45551935087351;0.4;0.031;0.00797754466747086
SSR1;3.40833319126329e-07;2.46108639213744;0.4;0.031;0.00797754466747086
TXNRD1;3.40833319126329e-07;2.40388009691866;0.4;0.031;0.00797754466747086
HLA-DQB1;3.42629502183073e-07;4.02296973329131;0.3;0.016;0.00801958612809701
MARCH7;3.68515263215184e-07;2.3292283017676;0.4;0.031;0.00862546825081459
LETM1;3.68515263215184e-07;2.17169859604398;0.4;0.031;0.00862546825081459
TTC39A;3.7856749645675e-07;3.07072038361816;0.3;0.016;0.00886075082206669
CCBL2;3.7856749645675e-07;2.12610031881277;0.3;0.016;0.00886075082206669
PPP1R12B;3.7856749645675e-07;1.56344929791287;0.3;0.016;0.00886075082206669
USP39;3.7856749645675e-07;3.56086473087122;0.3;0.016;0.00886075082206669
PTTG1;3.7856749645675e-07;2.8788354515128;0.3;0.016;0.00886075082206669
TSPYL1;3.7856749645675e-07;3.77957941613316;0.3;0.016;0.00886075082206669
OGDH;3.7856749645675e-07;3.92329225390758;0.3;0.016;0.00886075082206669
CREM;3.7856749645675e-07;3.35966165774154;0.3;0.016;0.00886075082206669
DCUN1D5;3.7856749645675e-07;3.6543703333438;0.3;0.016;0.00886075082206669
EFCAB11;3.7856749645675e-07;3.24403842674623;0.3;0.016;0.00886075082206669
LMAN1;3.7856749645675e-07;3.46403115142733;0.3;0.016;0.00886075082206669
TXNL4A;4.0042786328729e-07;2.43717642809084;0.6;0.079;0.0093724145681023
IGJ;4.13837194247007e-07;-1.65392407521301;0.6;0.073;0.00968627336854545
NSUN4;4.18130083066027e-07;1.92522269718435;0.3;0.016;0.00978675272424342
LRPPRC;4.18130083066027e-07;3.61921957547319;0.3;0.016;0.00978675272424342
MED7;4.18130083066027e-07;2.79312487581175;0.3;0.016;0.00978675272424342
HIST1H2BH;4.18130083066027e-07;3.52347118399594;0.3;0.016;0.00978675272424342
PTPRK;4.18130083066027e-07;2.35778082809965;0.3;0.016;0.00978675272424342
CUL1;4.18130083066027e-07;3.61079408422703;0.3;0.016;0.00978675272424342
LDHB;4.47057964271625e-07;2.19370850307135;0.6;0.079;0.0104638387117417
TMEM222;4.6166724337065e-07;2.3523463180074;0.3;0.016;0.0108057834983334
ITLN1;4.6166724337065e-07;1.88453562268083;0.3;0.016;0.0108057834983334
DNAJC10;4.6166724337065e-07;1.98068334651212;0.3;0.016;0.0108057834983334
ZBTB38;4.6166724337065e-07;1.53943448726741;0.3;0.016;0.0108057834983334
SKIL;4.6166724337065e-07;1.40312710867907;0.3;0.016;0.0108057834983334
IBTK;4.6166724337065e-07;2.89444407585067;0.3;0.016;0.0108057834983334
HIF1A;5.02560181505465e-07;1.02047280610088;0.4;0.031;0.0117629236083169
COPS3;5.02560181505465e-07;1.5543866265125;0.4;0.031;0.0117629236083169
HIP1;7.33739756970522e-07;5.29180480650004;0.2;0.005;0.017173912751652
MKLN1;7.33739756970522e-07;7.50119508064359;0.2;0.005;0.017173912751652
GTF2A1;7.33739756970522e-07;6.122572610002;0.2;0.005;0.017173912751652
TRMU;7.33739756970522e-07;5.75417611738013;0.2;0.005;0.017173912751652
SPIRE2;7.61050150962144e-07;2.9559906490479;0.4;0.037;0.0178131398334199
SOD3;8.28995010478532e-07;2.62834019488444;0.7;0.115;0.0194034572152605
MTHFD2;8.4075978113021e-07;4.6691446111392;0.2;0.005;0.0196788234371337
STK39;8.4075978113021e-07;5.38634476062208;0.2;0.005;0.0196788234371337
KLHL18;8.4075978113021e-07;5.00129359419788;0.2;0.005;0.0196788234371337
RNF123;8.4075978113021e-07;5.3304177720941;0.2;0.005;0.0196788234371337
CXCL2;8.4075978113021e-07;4.96511272561864;0.2;0.005;0.0196788234371337
CCNB1;8.4075978113021e-07;5.10932941055427;0.2;0.005;0.0196788234371337
EPB41L2;8.4075978113021e-07;5.03148429994268;0.2;0.005;0.0196788234371337
TULP4;8.4075978113021e-07;4.58242575742447;0.2;0.005;0.0196788234371337
UBE2D4;8.4075978113021e-07;4.64668991697337;0.2;0.005;0.0196788234371337
UBN2;8.4075978113021e-07;4.85546137691725;0.2;0.005;0.0196788234371337
WDR60;8.4075978113021e-07;5.39370362047525;0.2;0.005;0.0196788234371337
TAZ;8.4075978113021e-07;4.99410067640082;0.2;0.005;0.0196788234371337
UBR5;8.4075978113021e-07;5.67572562312402;0.2;0.005;0.0196788234371337
FAS;8.4075978113021e-07;5.9154706665875;0.2;0.005;0.0196788234371337
ACY3;8.4075978113021e-07;5.54983759762869;0.2;0.005;0.0196788234371337
SYTL2;8.4075978113021e-07;4.70904128354769;0.2;0.005;0.0196788234371337
C11orf1;8.4075978113021e-07;4.51582223009886;0.2;0.005;0.0196788234371337
PTPN21;8.4075978113021e-07;4.84633318333402;0.2;0.005;0.0196788234371337
KLF13;8.4075978113021e-07;5.09170947205202;0.2;0.005;0.0196788234371337
FAM214A;8.4075978113021e-07;5.20452974659876;0.2;0.005;0.0196788234371337
LINS;8.4075978113021e-07;6.49032559662506;0.2;0.005;0.0196788234371337
SPATA33;8.4075978113021e-07;5.2034508944292;0.2;0.005;0.0196788234371337
NUFIP2;8.4075978113021e-07;4.5583161633289;0.2;0.005;0.0196788234371337
MSI2;8.4075978113021e-07;4.87930537302906;0.2;0.005;0.0196788234371337
DHX35;8.4075978113021e-07;5.24282580261552;0.2;0.005;0.0196788234371337
NCOA3;8.4075978113021e-07;4.76851040405672;0.2;0.005;0.0196788234371337
TMEM238;8.4075978113021e-07;5.36011532389368;0.2;0.005;0.0196788234371337
ZNF787;8.4075978113021e-07;5.25837920295533;0.2;0.005;0.0196788234371337
CTTN;8.70548788242138e-07;2.07986754951268;0.6;0.089;0.0203760649375955
ACAT2;8.94474851590385e-07;2.38265750824884;0.6;0.084;0.0209360783763246
PIM3;8.96135772963819e-07;1.60406693291718;0.5;0.058;0.0209749539019911
RPL26L1;9.05316044519841e-07;1.77540932673652;0.6;0.079;0.0211898273380314
TMEM167A;9.52082716236315e-07;2.15275766743186;0.5;0.058;0.0222844480562272
DNAJC16;9.62732990232088e-07;3.73506021643998;0.2;0.005;0.0225337283693723
LINC01137;9.62732990232088e-07;4.47190744594345;0.2;0.005;0.0225337283693723
PPT1;9.62732990232088e-07;1.96926921525776;0.2;0.005;0.0225337283693723
DENND2D;9.62732990232088e-07;4.73888178479348;0.2;0.005;0.0225337283693723
ANP32E;9.62732990232088e-07;4.1600818869932;0.2;0.005;0.0225337283693723
GATAD2B;9.62732990232088e-07;3.03874478236607;0.2;0.005;0.0225337283693723
RRM2;9.62732990232088e-07;3.73724900236035;0.2;0.005;0.0225337283693723
WDR92;9.62732990232088e-07;4.51784879986048;0.2;0.005;0.0225337283693723
UGGT1;9.62732990232088e-07;3.98401331744484;0.2;0.005;0.0225337283693723
NR4A2;9.62732990232088e-07;4.36445604740292;0.2;0.005;0.0225337283693723
TTC30B;9.62732990232088e-07;3.98630709929199;0.2;0.005;0.0225337283693723
NBEAL2;9.62732990232088e-07;3.84663447988409;0.2;0.005;0.0225337283693723
CPEB2;9.62732990232088e-07;3.76531610679541;0.2;0.005;0.0225337283693723
CFI;9.62732990232088e-07;3.82098603070073;0.2;0.005;0.0225337283693723
C5orf22;9.62732990232088e-07;3.51736343163668;0.2;0.005;0.0225337283693723
BDP1;9.62732990232088e-07;3.17970912579931;0.2;0.005;0.0225337283693723
POLK;9.62732990232088e-07;4.434867394899;0.2;0.005;0.0225337283693723
TMEM173;9.62732990232088e-07;3.94500698830988;0.2;0.005;0.0225337283693723
GM2A;9.62732990232088e-07;4.48489450155407;0.2;0.005;0.0225337283693723
FGFR4;9.62732990232088e-07;1.74583138695788;0.2;0.005;0.0225337283693723
LINC01011;9.62732990232088e-07;3.76531610679541;0.2;0.005;0.0225337283693723
NUP153;9.62732990232088e-07;3.02714832786186;0.2;0.005;0.0225337283693723
B3GAT2;9.62732990232088e-07;0.914717584480807;0.2;0.005;0.0225337283693723
KATNA1;9.62732990232088e-07;3.97161685261297;0.2;0.005;0.0225337283693723
FOXK1;9.62732990232088e-07;1.06212505805004;0.2;0.005;0.0225337283693723
ZNRF2;9.62732990232088e-07;2.24498647019066;0.2;0.005;0.0225337283693723
DBF4;9.62732990232088e-07;3.82502051528998;0.2;0.005;0.0225337283693723
CASD1;9.62732990232088e-07;4.26818383298023;0.2;0.005;0.0225337283693723
TRIM24;9.62732990232088e-07;3.84121835363356;0.2;0.005;0.0225337283693723
ZC3HAV1;9.62732990232088e-07;3.7129314724392;0.2;0.005;0.0225337283693723
CASP2;9.62732990232088e-07;4.64353982069413;0.2;0.005;0.0225337283693723
MTM1;9.62732990232088e-07;2.72579722189591;0.2;0.005;0.0225337283693723
GSR;9.62732990232088e-07;4.50913374348111;0.2;0.005;0.0225337283693723
ALDH1B1;9.62732990232088e-07;4.28358791960377;0.2;0.005;0.0225337283693723
FAM122A;9.62732990232088e-07;3.49043419470221;0.2;0.005;0.0225337283693723
HIATL1;9.62732990232088e-07;3.55667381286009;0.2;0.005;0.0225337283693723
USP6NL;9.62732990232088e-07;4.63634690289706;0.2;0.005;0.0225337283693723
BMI1;9.62732990232088e-07;3.86612722023507;0.2;0.005;0.0225337283693723
MKI67;9.62732990232088e-07;4.00330924057383;0.2;0.005;0.0225337283693723
PRKCDBP;9.62732990232088e-07;3.29169652018207;0.2;0.005;0.0225337283693723
SAA1;9.62732990232088e-07;3.98545402074176;0.2;0.005;0.0225337283693723
CD44;9.62732990232088e-07;3.61205368168075;0.2;0.005;0.0225337283693723
PGM2L1;9.62732990232088e-07;2.91915615892227;0.2;0.005;0.0225337283693723
YAP1;9.62732990232088e-07;3.40015126099839;0.2;0.005;0.0225337283693723
MPZL2;9.62732990232088e-07;3.54814259718564;0.2;0.005;0.0225337283693723
C12orf4;9.62732990232088e-07;2.8806594500408;0.2;0.005;0.0225337283693723
SP1;9.62732990232088e-07;4.2878212081925;0.2;0.005;0.0225337283693723
PAN3;9.62732990232088e-07;3.5030423446334;0.2;0.005;0.0225337283693723
PHF11;9.62732990232088e-07;2.26312027898607;0.2;0.005;0.0225337283693723
KLF12;9.62732990232088e-07;3.3426500680067;0.2;0.005;0.0225337283693723
STRN3;9.62732990232088e-07;3.22775838353324;0.2;0.005;0.0225337283693723
PPP1R36;9.62732990232088e-07;3.65860985641832;0.2;0.005;0.0225337283693723
SNHG10;9.62732990232088e-07;4.48315115510119;0.2;0.005;0.0225337283693723
PARN;9.62732990232088e-07;4.35005464848052;0.2;0.005;0.0225337283693723
FANCA;9.62732990232088e-07;3.83620155058886;0.2;0.005;0.0225337283693723
DHX40;9.62732990232088e-07;4.52844051391083;0.2;0.005;0.0225337283693723
ELAC1;9.62732990232088e-07;4.45122255724877;0.2;0.005;0.0225337283693723
MEX3C;9.62732990232088e-07;3.42750862330836;0.2;0.005;0.0225337283693723
JAG1;9.62732990232088e-07;4.1749040980992;0.2;0.005;0.0225337283693723
RALGAPA2;9.62732990232088e-07;4.24986493132117;0.2;0.005;0.0225337283693723
AURKA;9.62732990232088e-07;3.70913140535165;0.2;0.005;0.0225337283693723
LMNB2;9.62732990232088e-07;3.04859629687417;0.2;0.005;0.0225337283693723
PEX11G;9.62732990232088e-07;4.67003495441272;0.2;0.005;0.0225337283693723
NF2;9.62732990232088e-07;1.59222433391614;0.2;0.005;0.0225337283693723
RBFOX2;9.62732990232088e-07;4.57396975819427;0.2;0.005;0.0225337283693723
PRR5;9.62732990232088e-07;4.51765179519879;0.2;0.005;0.0225337283693723
PRAC2;9.62732990232088e-07;4.07094442723264;0.2;0.005;0.0225337283693723
CANT1;9.64882922485939e-07;2.93319985317468;0.6;0.089;0.0225840496837059
RNF167;9.93318524553809e-07;1.89753869942006;0.6;0.084;0.0232496133857065
PARM1;1.01138452939727e-06;2.34857301983454;0.5;0.058;0.0236724662950725
NIFK;1.01605576171979e-06;3.85689482450588;0.4;0.037;0.0237818011588134
PPAPDC1B;1.01605576171979e-06;5.02185529331954;0.4;0.037;0.0237818011588134
DSP;1.07417094742658e-06;1.35276064483355;0.7;0.11;0.0251420451954665
STMN1;1.07423351436103e-06;1.86087508308916;0.5;0.058;0.0251435096371343
MTPN;1.09165043159429e-06;3.1049461068209;0.4;0.037;0.025551170001896
SRSF3;1.13130510486042e-06;2.29068856539671;0.9;0.204;0.0264793272843629
CD68;1.17264257826203e-06;4.25570740396524;0.4;0.037;0.027446872186801
CUL5;1.25940021281359e-06;2.96972090642134;0.4;0.037;0.0294775213811149
RPL39;1.43073615888672e-06;2.43384711410341;0.9;0.309;0.0334878105349026
DDX21;1.44190168846863e-06;4.01125602018942;0.5;0.063;0.0337491509202968
DARS;1.44918037297748e-06;1.59965910134267;0.5;0.058;0.033919515809911
SATB2;1.44918037297748e-06;1.00300432161211;0.5;0.058;0.033919515809911
SKAP2;1.45180447248328e-06;2.91808717646953;0.4;0.037;0.0339809354829437
MUC2;1.5583120297308e-06;2.0348467328525;0.4;0.037;0.0364738513678791
NUS1;1.67231008595326e-06;2.23578889981322;0.4;0.037;0.0391420898718221
MICALL2;1.67231008595326e-06;1.18136958323325;0.4;0.037;0.0391420898718221
PAPSS2;1.67231008595326e-06;2.75954472875868;0.4;0.037;0.0391420898718221
GLTP;1.67231008595326e-06;1.99653670272098;0.4;0.037;0.0391420898718221
AP5M1;1.67231008595326e-06;2.75348639192842;0.4;0.037;0.0391420898718221
MYEOV;1.79430101130907e-06;2.50235568400181;0.4;0.037;0.0419974094707
LRRC41;2.06443240766713e-06;2.29540751340695;0.4;0.037;0.048320104933857
CAPN15;2.06443240766713e-06;2.36331171764777;0.4;0.037;0.048320104933857
GLRX;2.15185527566814e-06;2.6719219895305;0.6;0.094;0.0503663245822885
MICU2;2.15596125599894e-06;2.68271966263866;0.5;0.063;0.0504624291579111
NDUFA3;2.20879145660866e-06;1.7657304232971;0.8;0.173;0.0516989728333824
ITGAE;2.21374488735552e-06;1.76166195375985;0.4;0.037;0.0518149128334433
ELP2;2.21374488735552e-06;1.8183587025876;0.4;0.037;0.0518149128334433
FTH1;2.22244804689376e-06;-2.82721624620709;1;0.984;0.0520186189855953
LYPLA1;2.2639030483907e-06;1.78644341160578;0.6;0.084;0.0529889147506328
USP34;3.00347890693199e-06;3.02809221131739;0.3;0.021;0.0702994272956501
PDPK1;3.00347890693199e-06;2.56902922215189;0.3;0.021;0.0702994272956501
ESD;3.0283560593792e-06;1.7148286049532;0.5;0.063;0.0708817019258295
HNRNPH3;3.04973926661322e-06;2.34215568676264;0.8;0.168;0.0713821972743489
POLR2K;3.06225061181179e-06;2.12272551403855;0.6;0.089;0.0716750378200668
TOP1;3.06225061181179e-06;1.7077029426321;0.6;0.089;0.0716750378200668
CHP1;3.17149365083249e-06;1.6642921943179;0.6;0.094;0.0742319803913852
SI;3.27103438273917e-06;3.28094413146352;0.3;0.021;0.0765618307623929
SNX7;3.38803945643706e-06;3.09556436686999;0.5;0.063;0.0793004515173657
GSTP1;3.4197899368079e-06;2.04885101071726;1;0.492;0.0800436032609256
LPGAT1;3.5613664430091e-06;3.91454691607946;0.3;0.021;0.083357342965071
AKR1B10;3.5613664430091e-06;3.47776880302004;0.3;0.021;0.083357342965071
HECTD1;3.5613664430091e-06;2.63881733290785;0.3;0.021;0.083357342965071
MICAL3;3.5613664430091e-06;2.7212517687251;0.3;0.021;0.083357342965071
C7orf50;3.58290605451471e-06;3.6157754915302;0.5;0.063;0.0838614991119712
FAM3C;3.58290605451471e-06;3.19286711578311;0.5;0.063;0.0838614991119712
BTF3L4;3.75757340983627e-06;3.68525440202158;0.4;0.042;0.0879497632306278
CDC42SE2;3.78849333150031e-06;1.87928679177369;0.5;0.063;0.0886734749170963
USP48;3.87631691034428e-06;2.15450287691053;0.3;0.021;0.0907290736035181
AXDND1;3.87631691034428e-06;2.78204941501209;0.3;0.021;0.0907290736035181
GPN1;3.87631691034428e-06;3.13857615508453;0.3;0.021;0.0907290736035181
SLC39A14;3.87631691034428e-06;2.98880860086475;0.3;0.021;0.0907290736035181
CSTF3;3.87631691034428e-06;2.24188412950286;0.3;0.021;0.0907290736035181
CARKD;3.87631691034428e-06;3.13748868188558;0.3;0.021;0.0907290736035181
NSF;3.87631691034428e-06;3.1861547982311;0.3;0.021;0.0907290736035181
HOXB9;3.87631691034428e-06;2.91076987814095;0.3;0.021;0.0907290736035181
GATAD2A;3.87631691034428e-06;2.91556456982327;0.3;0.021;0.0907290736035181
CD74;4.05951714524336e-06;2.79717855751988;0.7;0.162;0.095017058301566
KALRN;4.21786796216516e-06;2.15423645210984;0.3;0.021;0.0987234175224377
C4orf33;4.21786796216516e-06;2.56247071423261;0.3;0.021;0.0987234175224377
TRIM2;4.21786796216516e-06;1.89616646092375;0.3;0.021;0.0987234175224377
RSBN1L-AS1;4.21786796216516e-06;3.25754204770729;0.3;0.021;0.0987234175224377
HNRNPUL2;4.21786796216516e-06;3.23448483224584;0.3;0.021;0.0987234175224377
RASL11A;4.21786796216516e-06;1.29325357537088;0.3;0.021;0.0987234175224377
NARFL;4.21786796216516e-06;2.29616701713758;0.3;0.021;0.0987234175224377
ELAC2;4.21786796216516e-06;2.86845915775668;0.3;0.021;0.0987234175224377
LEPREL1;4.58815209806713e-06;2.42793338183717;0.3;0.021;0.107390288007359
CETN3;4.58815209806713e-06;1.95354964398642;0.3;0.021;0.107390288007359
HMGN5;4.58815209806713e-06;2.25918671859251;0.3;0.021;0.107390288007359
UBE2W;4.58815209806713e-06;0.691235017088244;0.3;0.021;0.107390288007359
NPDC1;4.58815209806713e-06;1.88850970681499;0.3;0.021;0.107390288007359
NKIRAS2;4.58815209806713e-06;2.77035717930761;0.3;0.021;0.107390288007359
AP2A1;4.58815209806713e-06;2.52317194056869;0.3;0.021;0.107390288007359
LINC00998;4.87641968820283e-06;2.37288531261456;0.4;0.042;0.114137479222075
SLC44A2;4.87641968820283e-06;2.72971444986885;0.4;0.042;0.114137479222075
TSNAX;4.98946275587415e-06;2.40701623684466;0.3;0.021;0.11678336526399
MCEE;4.98946275587415e-06;1.37459230084493;0.3;0.021;0.11678336526399
CCDC58;4.98946275587415e-06;1.65477362206844;0.3;0.021;0.11678336526399
ATP11B;4.98946275587415e-06;1.23771474456033;0.3;0.021;0.11678336526399
HLA-DMA;4.98946275587415e-06;1.81853389631195;0.3;0.021;0.11678336526399
SC5D;4.98946275587415e-06;1.51906036992853;0.3;0.021;0.11678336526399
ATXN7L3B;4.98946275587415e-06;1.1904399610402;0.3;0.021;0.11678336526399
DENR;4.98946275587415e-06;0.863901201977054;0.3;0.021;0.11678336526399
KLC1;4.98946275587415e-06;0.941440825897604;0.3;0.021;0.11678336526399
KIAA0101;4.98946275587415e-06;2.29619535818773;0.3;0.021;0.11678336526399
DNAJC3;5.20243620962805e-06;2.23445792079662;0.4;0.042;0.121768221922554
EML2;5.20243620962805e-06;2.57350968521571;0.4;0.042;0.121768221922554
ERLEC1;5.24850428764772e-06;2.51275394501009;0.5;0.068;0.122846491356683
GLO1;5.2805686495283e-06;1.79516028248005;0.5;0.063;0.123596989810859
SYNCRIP;5.54926411398172e-06;2.28238418634757;0.4;0.042;0.129886075851856
CTBS;5.91816385617313e-06;2.42306527598151;0.4;0.042;0.138520543217588
FAM118B;6.3104677051136e-06;2.55943417730185;0.4;0.042;0.147702807105889
MGST1;6.39431516686655e-06;2.14673944271619;0.8;0.194;0.149665340795679
MT-ND4L;6.496163190071e-06;2.41019398914684;0.5;0.068;0.152049195626802
EPAS1;6.72758354635793e-06;2.03637378448208;0.4;0.042;0.157465820486054
FAM129B;7.17099886845041e-06;2.20511648908915;0.4;0.042;0.16784439951495
ALDH3A2;7.17099886845041e-06;2.18786816319583;0.4;0.042;0.16784439951495
CNNM4;7.64228494082006e-06;2.21311252104727;0.4;0.042;0.178875321324834
FCGBP;7.81934627699279e-06;3.29580724880162;0.6;0.099;0.183019618959293
RNF187;7.92064025951032e-06;5.0819395064009;0.4;0.047;0.185390505914099
ZBTB7A;8.02474779359902e-06;1.77688599948213;0.5;0.068;0.187827246856979
FAM192A;8.1431011913476e-06;1.4740988727247;0.4;0.042;0.190597426484682
MT1G;8.28838539704932e-06;-4.45558967351968;0.5;0.932;0.193997948603336
DDX18;8.67519979201135e-06;1.96738473175024;0.4;0.042;0.203051726331818
GLUD1;8.67519979201135e-06;1.48419344425653;0.4;0.042;0.203051726331818
NT5C3A;8.74727497777843e-06;2.73188457676405;0.6;0.11;0.204738718129882
PKP2;9.03739853979593e-06;3.59562964033587;0.5;0.073;0.211529350222464
COTL1;9.24043046130916e-06;1.03788260079251;0.4;0.042;0.216281515377402
PGD;9.84074549245222e-06;1.59245609453424;0.4;0.042;0.230332488996337
DDAH1;9.84074549245222e-06;0.863585695627624;0.4;0.042;0.230332488996337
MFSD1;1.04221988687177e-05;1.35283214207899;0.5;0.068;0.243941986721205
DAZAP1;1.04221988687177e-05;2.27765047513989;0.5;0.068;0.243941986721205
USMG5;1.05319837841411e-05;2.11657022652332;0.9;0.351;0.246511612451607
TUSC2;1.0977573511051e-05;1.43620041628561;0.5;0.068;0.256941085599659
LYRM2;1.10742905958201e-05;2.38857850395476;0.5;0.073;0.259204845685764
TMEM50B;1.15611359520559e-05;1.75531429684696;0.5;0.068;0.27059994809382
APEH;1.22503983446266e-05;3.38945328013508;0.5;0.073;0.286732823654331
MAOA;1.28254491583088e-05;1.69755913387628;0.6;0.099;0.300192462999375
MRPS9;1.34947858645532e-05;0.966810579917982;0.5;0.068;0.315858957945732
HNRNPH1;1.35451337914183e-05;2.84122496023077;0.5;0.073;0.317037401521937
B3GALT6;1.37714867598503e-05;6.35630137393588;0.1;0;0.322335419101056
NOL9;1.37714867598503e-05;4.9544869657266;0.1;0;0.322335419101056
NMNAT1;1.37714867598503e-05;6.67292456640391;0.1;0;0.322335419101056
